i;j;t;demand
331;37;138;1
331;45;41;1
331;49;141;1
331;51;39;1
331;83;104;1
331;89;31;1
331;107;66;1
331;110;41;1
331;115;139;1
331;118;47;1
331;118;163;1
331;124;32;1
331;134;36;1
331;138;106;1
331;172;153;1
331;189;57;1
331;192;140;1
331;197;110;1
331;217;95;1
331;220;116;1
331;248;136;1
331;264;55;1
331;304;113;1
331;305;147;1
331;308;38;1
331;316;13;1
331;329;79;1
331;380;166;1
331;382;45;1
331;422;92;1
331;429;165;1
331;431;78;1
331;431;129;1
332;20;160;1
332;38;35;1
332;86;156;1
332;88;133;1
332;103;64;1
332;110;80;1
332;117;57;1
332;119;56;1
332;119;104;1
332;119;128;1
332;126;31;1
332;131;54;1
332;139;130;1
332;150;89;1
332;150;116;1
332;170;56;1
332;191;126;1
332;215;66;1
332;215;166;1
332;271;81;1
332;271;106;1
332;301;90;1
332;305;48;1
332;307;164;1
332;316;70;1
332;337;143;1
332;351;22;1
333;38;22;1
333;70;156;1
333;74;115;1
333;85;8;1
333;103;154;1
333;120;114;1
333;129;37;1
333;131;116;1
333;135;113;1
333;140;66;1
333;142;117;1
333;203;159;1
333;222;148;1
333;319;139;1
333;320;164;1
333;335;152;1
333;340;82;1
333;365;16;1
333;393;69;1
333;398;25;1
333;422;55;1
334;53;130;1
334;67;10;1
334;81;107;1
334;92;146;1
334;117;41;1
334;118;118;1
334;123;138;1
334;124;95;1
334;129;9;1
334;133;92;1
334;137;90;1
334;138;18;1
334;141;11;1
334;164;10;1
334;170;73;1
334;198;49;1
334;219;19;1
334;222;134;1
334;231;33;1
334;233;166;1
334;248;152;1
334;260;145;1
334;264;81;1
334;337;91;1
334;357;152;1
334;431;77;1
334;431;81;1
334;431;104;1
334;431;138;1
334;433;11;1
335;5;67;1
335;9;105;1
335;20;55;1
335;24;47;1
335;43;71;1
335;43;91;1
335;48;139;1
335;73;127;1
335;76;32;1
335;79;55;1
335;84;90;1
335;88;138;1
335;91;17;1
335;91;18;1
335;96;89;1
335;107;46;1
335;123;57;1
335;128;10;1
335;129;23;1
335;130;144;1
335;131;32;1
335;131;45;1
335;132;44;2
335;138;58;1
335;143;90;1
335;149;39;1
335;167;64;1
335;182;18;1
335;186;102;1
335;188;20;1
335;192;139;1
335;193;0;1
335;193;115;1
335;195;60;1
335;196;70;1
335;203;65;1
335;203;112;1
335;215;145;1
335;217;0;1
335;219;122;1
335;229;61;1
335;235;43;1
335;235;71;1
335;251;153;1
335;257;118;1
335;274;47;1
335;297;41;1
335;305;57;1
335;310;59;1
335;347;112;1
335;374;115;1
335;412;144;1
335;419;148;1
335;431;11;1
335;431;132;1
335;431;157;1
336;38;70;1
336;42;151;1
336;64;45;1
336;67;66;1
336;75;35;1
336;86;134;1
336;89;71;1
336;90;167;1
336;92;40;1
336;104;129;1
336;116;10;1
336;117;34;1
336;128;53;1
336;131;9;1
336;131;94;1
336;132;34;1
336;137;45;1
336;143;163;1
336;190;92;1
336;203;37;1
336;210;121;1
336;211;46;1
336;227;147;1
336;229;94;1
336;321;39;1
336;342;13;1
336;370;17;1
337;18;102;1
337;50;105;1
337;76;145;1
337;93;118;1
337;94;40;1
337;95;162;1
337;108;90;1
337;110;34;1
337;110;44;1
337;117;53;1
337;122;65;1
337;122;152;1
337;123;104;1
337;127;113;1
337;136;110;1
337;141;127;1
337;160;57;1
337;178;95;1
337;184;88;1
337;216;85;1
337;232;153;1
337;263;129;1
337;266;30;1
337;279;129;1
337;313;59;1
337;316;117;1
337;332;140;1
337;335;55;1
337;338;32;1
337;346;112;1
337;355;91;1
337;357;104;1
337;357;122;1
337;393;105;1
338;10;142;1
338;61;166;1
338;83;41;1
338;92;110;1
338;92;125;1
338;93;67;1
338;93;79;1
338;93;116;1
338;95;124;1
338;101;44;1
338;103;39;1
338;112;84;1
338;119;9;1
338;119;88;1
338;119;103;1
338;120;22;1
338;122;4;1
338;129;91;1
338;137;103;1
338;145;43;1
338;153;22;1
338;155;19;1
338;173;28;1
338;182;164;1
338;196;104;1
338;214;44;1
338;224;119;1
338;263;44;1
338;324;68;1
338;335;94;1
338;337;91;1
338;348;140;1
338;355;37;1
338;357;31;1
338;357;104;1
338;404;46;1
338;426;142;1
339;5;145;1
339;42;20;1
339;45;94;1
339;71;38;1
339;85;57;1
339;103;139;1
339;117;69;1
339;118;154;1
339;125;69;1
339;126;9;1
339;130;139;1
339;134;20;1
339;134;53;1
339;141;130;1
339;153;100;1
339;153;110;1
339;180;32;1
339;196;56;1
339;196;59;1
339;205;140;1
339;206;45;1
339;209;142;1
339;216;93;1
339;220;45;1
339;222;58;1
339;304;146;1
339;312;148;1
339;321;117;1
339;333;116;1
339;335;33;1
339;335;41;1
339;335;128;1
339;340;20;1
339;344;41;1
339;348;142;1
339;374;144;1
339;382;117;1
340;4;63;1
340;11;47;1
340;45;121;1
340;47;1;1
340;71;61;1
340;76;113;1
340;78;114;1
340;81;48;1
340;85;21;1
340;92;85;1
340;101;161;1
340;102;154;1
340;107;105;1
340;111;58;1
340;117;104;1
340;123;20;1
340;127;26;1
340;127;137;1
340;135;56;1
340;136;157;1
340;138;57;1
340;139;68;1
340;140;127;1
340;169;138;1
340;191;140;1
340;233;19;1
340;316;164;1
340;319;42;1
340;356;103;1
340;371;55;1
340;431;56;1
340;431;156;1
341;7;43;1
341;7;167;1
341;27;9;1
341;42;104;1
341;43;69;1
341;76;140;1
341;88;139;1
341;91;73;1
341;101;109;1
341;102;144;1
341;117;10;1
341;117;18;1
341;122;113;1
341;133;68;1
341;145;19;1
341;153;41;1
341;153;43;1
341;175;30;1
341;215;145;1
341;232;34;1
341;312;12;1
341;320;108;1
341;324;90;1
341;336;15;1
341;337;137;1
341;339;5;1
341;340;39;1
341;350;162;1
341;356;144;1
341;424;162;1
342;54;164;1
342;64;0;1
342;89;78;1
342;89;104;1
342;93;149;1
342;106;81;1
342;110;104;1
342;116;116;1
342;125;83;1
342;128;113;1
342;131;78;1
342;132;150;1
342;135;56;1
342;137;145;1
342;141;31;1
342;153;89;1
342;156;8;1
342;157;141;1
342;169;35;1
342;180;44;1
342;184;91;1
342;214;48;1
342;231;35;1
342;242;103;1
342;247;147;1
342;259;118;1
342;266;120;1
342;281;164;1
342;318;34;1
342;319;43;1
342;319;105;1
342;323;18;1
342;324;101;1
342;330;113;1
342;331;30;1
342;355;128;1
342;356;25;1
342;431;34;1
343;4;127;1
343;5;90;1
343;13;50;1
343;31;163;1
343;38;121;1
343;43;49;1
343;49;134;1
343;50;139;1
343;63;140;1
343;86;42;1
343;88;117;1
343;108;44;1
343;108;68;1
343;113;120;1
343;125;92;1
343;129;156;1
343;132;18;1
343;132;119;1
343;133;43;1
343;138;48;1
343;139;57;1
343;143;133;1
343;171;16;1
343;179;37;1
343;186;115;1
343;192;164;1
343;194;22;1
343;198;67;1
343;206;44;1
343;239;20;1
343;241;145;1
343;242;107;1
343;248;134;1
343;255;105;1
343;274;110;1
343;323;116;1
343;331;74;1
343;332;161;1
343;351;66;1
343;380;116;1
343;383;77;1
343;411;121;1
343;417;139;1
343;425;42;1
343;431;9;1
343;431;80;1
343;431;104;1
343;434;33;1
344;9;34;1
344;12;67;1
344;20;141;1
344;27;105;1
344;28;11;1
344;45;10;1
344;45;114;1
344;50;145;1
344;53;88;1
344;88;87;1
344;89;107;1
344;91;120;1
344;92;19;1
344;95;89;1
344;98;115;1
344;107;70;1
344;114;94;1
344;123;119;1
344;125;167;1
344;127;96;1
344;134;105;1
344;135;56;1
344;141;130;1
344;143;68;1
344;150;114;1
344;180;22;1
344;194;42;1
344;202;158;1
344;206;58;1
344;206;71;1
344;255;114;1
344;281;109;1
344;301;129;1
344;308;94;1
344;308;134;1
344;318;127;1
344;325;18;1
344;373;140;1
344;409;28;1
344;417;84;1
344;422;45;1
344;425;165;1
344;430;91;1
344;431;140;1
345;4;20;1
345;4;139;1
345;7;23;1
345;7;113;1
345;12;94;1
345;42;117;1
345;52;58;1
345;56;87;1
345;73;92;1
345;78;66;1
345;84;163;1
345;98;83;1
345;100;139;1
345;101;14;1
345;101;62;1
345;105;162;1
345;107;110;1
345;110;23;1
345;111;134;1
345;115;161;1
345;122;69;1
345;125;40;1
345;135;94;1
345;146;89;1
345;153;118;1
345;159;109;1
345;186;40;1
345;191;142;1
345;198;18;1
345;198;139;1
345;204;57;1
345;218;113;1
345;242;17;1
345;244;65;1
345;266;127;1
345;269;20;1
345;308;40;1
345;321;102;1
345;339;146;1
345;346;25;1
345;349;70;1
345;350;68;1
345;351;91;1
345;364;60;1
345;387;65;1
345;398;46;1
345;402;43;1
345;403;64;1
345;404;55;1
345;415;154;1
345;417;93;1
345;423;41;1
346;27;142;1
346;37;116;1
346;50;119;1
346;60;41;1
346;65;90;1
346;67;142;1
346;80;161;1
346;89;88;1
346;93;162;1
346;93;167;1
346;101;25;1
346;102;33;1
346;102;136;1
346;106;114;1
346;108;112;1
346;109;103;1
346;111;105;1
346;116;95;1
346;122;158;1
346;125;22;1
346;139;78;1
346;155;19;1
346;200;114;1
346;203;143;1
346;261;34;1
346;278;18;1
346;305;138;1
346;318;22;1
346;321;70;1
346;325;66;1
346;345;40;1
346;347;90;1
346;348;18;1
346;373;42;1
346;381;47;1
346;406;142;1
346;416;84;1
346;421;18;1
346;425;111;1
346;431;161;1
347;10;40;1
347;17;139;1
347;21;91;1
347;25;40;1
347;32;130;1
347;41;93;1
347;45;137;1
347;48;164;1
347;50;59;1
347;51;103;1
347;62;23;1
347;71;119;1
347;79;42;1
347;91;34;1
347;92;156;1
347;95;86;1
347;99;155;1
347;108;114;1
347;110;96;1
347;111;44;1
347;114;93;1
347;125;37;1
347;126;129;1
347;126;164;1
347;129;111;1
347;137;36;1
347;137;90;1
347;137;164;1
347;140;96;1
347;141;165;1
347;143;117;1
347;150;162;1
347;151;72;1
347;156;91;1
347;160;44;1
347;163;47;1
347;182;164;1
347;192;70;1
347;214;142;1
347;229;148;1
347;233;34;1
347;243;107;1
347;243;131;1
347;247;138;1
347;270;81;1
347;270;139;1
347;307;23;1
347;309;37;1
347;316;104;1
347;316;115;1
347;316;164;1
347;323;64;1
347;328;48;1
347;336;71;1
347;338;19;1
347;340;138;1
347;348;68;1
347;348;139;1
347;376;162;1
347;385;115;1
347;389;98;1
347;431;116;1
347;431;153;1
347;431;156;1
348;17;19;1
348;32;45;1
348;40;163;1
348;46;140;1
348;47;104;1
348;49;31;1
348;60;87;1
348;81;113;1
348;82;162;1
348;88;39;1
348;88;131;1
348;91;103;1
348;97;4;1
348;106;158;1
348;108;110;1
348;109;136;1
348;115;21;1
348;142;138;1
348;146;19;1
348;157;162;1
348;210;96;1
348;223;167;1
348;241;47;1
348;299;141;1
348;317;111;1
348;318;67;1
348;322;19;1
348;322;94;1
348;324;138;1
348;334;15;1
348;337;15;1
348;357;69;1
348;376;155;1
348;388;44;1
348;403;145;1
348;419;33;1
348;431;11;1
348;431;55;1
349;7;127;1
349;28;66;1
349;28;108;1
349;30;59;1
349;30;122;1
349;37;157;1
349;42;31;1
349;47;134;1
349;64;141;1
349;79;112;1
349;88;69;1
349;88;139;1
349;92;106;1
349;94;43;1
349;96;145;1
349;100;106;1
349;100;116;1
349;105;82;1
349;108;44;1
349;123;41;1
349;127;115;1
349;132;162;1
349;135;81;1
349;141;19;1
349;141;55;1
349;148;115;1
349;159;166;1
349;162;45;1
349;164;71;1
349;174;166;1
349;191;111;1
349;221;58;1
349;230;84;1
349;257;119;1
349;260;131;1
349;318;128;1
349;321;19;1
349;322;17;1
349;324;159;1
349;336;142;1
349;346;67;1
349;351;166;1
349;353;40;1
349;373;144;1
349;383;14;1
349;395;67;1
349;406;33;1
349;411;90;1
350;2;41;1
350;3;18;1
350;3;91;1
350;4;133;1
350;8;156;1
350;26;68;1
350;30;133;1
350;39;49;1
350;40;114;1
350;42;119;1
350;43;140;1
350;64;119;1
350;85;140;1
350;86;89;1
350;93;94;1
350;96;103;1
350;97;134;1
350;98;64;1
350;100;56;1
350;101;7;1
350;107;20;1
350;126;108;1
350;127;136;1
350;147;159;1
350;155;116;2
350;157;66;1
350;159;155;1
350;172;43;1
350;177;116;1
350;209;144;1
350;256;145;1
350;274;94;1
350;305;162;1
350;307;117;1
350;315;133;1
350;316;44;1
350;325;92;1
350;339;117;1
350;340;116;1
350;351;153;1
350;369;163;1
350;373;91;1
350;419;164;1
350;431;116;1
350;431;152;1
351;1;144;1
351;9;131;1
351;17;69;1
351;17;121;1
351;29;14;1
351;32;89;1
351;45;121;1
351;49;18;1
351;49;45;1
351;49;117;1
351;51;11;1
351;54;31;1
351;56;92;1
351;77;45;1
351;95;130;1
351;100;17;1
351;103;22;1
351;109;22;1
351;114;18;1
351;117;91;1
351;126;89;1
351;127;42;1
351;131;91;1
351;131;106;1
351;132;139;1
351;133;64;1
351;147;36;1
351;151;91;1
351;153;41;1
351;175;143;1
351;190;69;1
351;203;118;1
351;206;73;1
351;217;71;1
351;243;72;1
351;264;71;1
351;270;113;1
351;306;162;1
351;318;106;1
351;321;47;1
351;328;84;1
351;343;160;1
351;352;61;1
351;373;68;1
351;375;46;1
351;380;43;1
351;387;43;1
351;402;105;1
351;406;93;1
351;431;34;1
351;431;43;1
351;431;82;1
351;431;126;1
351;431;140;1
351;431;162;1
351;434;57;1
352;6;113;1
352;21;159;1
352;26;135;1
352;27;56;1
352;27;164;1
352;32;129;1
352;33;138;1
352;41;167;1
352;47;70;1
352;51;164;1
352;54;22;1
352;66;143;1
352;85;129;1
352;86;107;1
352;92;35;1
352;94;138;1
352;98;65;1
352;98;161;1
352;101;145;1
352;102;142;1
352;108;62;1
352;124;160;1
352;130;114;1
352;136;18;1
352;159;143;1
352;165;71;1
352;239;130;1
352;240;81;1
352;263;80;1
352;308;140;1
352;312;131;1
352;314;40;1
352;315;68;1
352;340;115;1
352;383;81;1
352;392;88;1
352;413;35;1
352;417;88;1
352;419;58;1
352;426;86;1
352;431;4;1
352;431;5;1
352;433;130;1
353;6;117;1
353;24;162;1
353;37;92;1
353;41;120;1
353;44;48;1
353;67;69;1
353;87;70;1
353;88;160;1
353;98;161;1
353;99;0;1
353;123;36;1
353;128;117;1
353;130;159;1
353;135;118;1
353;142;85;1
353;155;167;1
353;185;92;1
353;210;19;1
353;246;153;1
353;250;56;1
353;254;101;1
353;255;141;1
353;268;6;1
353;297;161;1
353;355;9;1
353;374;23;1
353;386;65;1
353;396;95;1
353;399;109;1
353;403;163;1
353;411;164;1
353;416;79;1
353;431;131;1
353;431;139;1
353;431;157;1
353;431;159;1
353;431;161;1
353;434;33;1
354;92;38;1
354;106;117;1
354;107;31;1
354;111;164;1
354;129;141;1
354;152;94;1
354;166;95;1
354;173;122;1
354;278;115;1
354;319;140;1
354;320;128;1
354;377;164;1
354;412;10;1
355;26;98;1
355;51;45;1
355;75;80;1
355;77;139;1
355;95;16;1
355;98;103;1
355;104;39;1
355;111;87;1
355;113;22;1
355;115;16;1
355;117;113;1
355;133;117;1
355;134;39;1
355;134;53;1
355;142;41;1
355;142;75;1
355;168;156;1
355;171;43;1
355;178;142;1
355;183;68;1
355;183;125;1
355;189;69;1
355;202;55;1
355;206;142;1
355;211;136;1
355;214;129;1
355;230;136;1
355;240;87;1
355;260;137;1
355;270;43;1
355;298;166;1
355;302;137;1
355;304;88;1
355;304;119;1
355;310;137;1
355;310;159;1
355;328;146;1
355;351;138;1
355;352;39;1
355;353;3;1
355;358;157;1
355;373;113;1
355;383;57;1
355;404;167;1
355;407;143;1
355;409;158;1
355;431;79;1
355;431;81;1
355;431;90;1
355;431;132;1
356;21;124;1
356;41;162;1
356;47;67;1
356;48;26;1
356;56;65;1
356;77;164;1
356;82;115;1
356;88;160;1
356;91;132;1
356;92;21;1
356;96;20;1
356;98;32;1
356;101;67;1
356;102;59;1
356;103;92;1
356;106;131;1
356;107;69;1
356;111;90;1
356;121;7;1
356;124;136;1
356;130;12;1
356;131;135;1
356;136;157;1
356;148;46;1
356;159;163;1
356;160;134;1
356;163;61;1
356;167;138;1
356;176;141;1
356;179;99;1
356;181;159;1
356;182;128;1
356;185;139;1
356;186;30;1
356;187;110;1
356;197;58;1
356;204;68;1
356;210;48;1
356;222;42;1
356;249;145;1
356;255;86;1
356;299;18;1
356;299;160;1
356;301;164;1
356;302;133;1
356;303;134;1
356;307;93;1
356;310;116;1
356;314;55;1
356;314;159;1
356;319;66;1
356;321;110;1
356;327;58;1
356;329;135;1
356;331;10;1
356;336;43;1
356;341;157;1
356;351;123;1
356;358;141;1
356;359;119;1
356;399;33;1
356;422;12;1
356;428;95;1
356;431;105;1
356;431;114;1
356;432;34;1
356;434;32;1
357;67;153;1
357;91;61;1
357;93;43;1
357;94;67;1
357;96;22;1
357;97;43;1
357;105;90;1
357;106;119;1
357;107;164;1
357;108;44;1
357;110;104;1
357;128;154;1
357;133;43;1
357;133;57;1
357;136;20;1
357;136;159;1
357;146;162;1
357;158;116;1
357;171;137;1
357;175;30;1
357;176;44;1
357;178;17;1
357;186;121;1
357;189;136;1
357;204;64;1
357;223;94;1
357;225;138;1
357;243;92;1
357;257;67;1
357;269;145;1
357;302;137;1
357;310;117;1
357;339;118;1
357;349;73;1
357;360;146;1
357;362;40;1
357;397;97;1
357;405;43;1
357;411;0;1
357;411;120;1
357;413;47;1
357;415;12;1
357;421;104;1
357;425;24;1
357;434;57;1
357;434;102;1
358;55;47;1
358;72;22;1
358;82;8;1
358;85;38;1
358;154;144;1
358;198;33;1
358;203;134;1
358;215;90;1
358;318;164;1
358;327;11;1
358;355;68;1
358;431;112;1
359;6;90;1
359;66;161;1
359;115;56;1
359;131;29;1
359;170;86;1
359;187;67;1
359;195;127;1
359;208;42;1
359;246;123;1
359;317;164;1
359;318;38;1
359;331;18;1
359;331;112;1
359;431;84;1
360;61;155;1
360;124;141;1
360;184;69;1
360;197;69;1
360;255;121;1
360;255;135;1
360;355;136;1
361;66;140;1
361;71;92;1
361;103;114;1
361;103;145;1
361;105;19;1
361;109;74;1
361;117;148;1
361;132;37;1
361;137;94;1
361;139;140;1
361;153;102;1
361;157;71;1
361;171;161;1
361;252;11;1
361;322;31;1
361;336;18;1
361;339;160;1
361;368;11;1
362;14;15;1
362;93;32;1
362;109;140;1
362;117;114;1
362;137;166;1
362;176;111;1
362;188;130;1
362;201;155;1
362;243;159;1
362;302;34;1
362;319;141;1
363;2;68;1
363;6;65;1
363;122;45;1
363;133;102;1
363;171;69;1
363;208;47;1
363;302;45;1
363;431;157;1
364;2;144;1
364;59;55;1
364;93;54;1
364;105;42;1
364;121;141;1
364;153;55;1
364;174;34;1
364;182;153;1
364;186;46;1
364;211;8;1
364;258;57;1
364;324;21;1
364;410;117;1
365;6;162;1
365;7;81;1
365;71;161;1
365;78;154;1
365;87;103;1
365;91;83;1
365;119;46;1
365;126;9;1
365;152;109;1
365;237;9;1
365;417;34;1
365;420;164;1
365;431;148;1
365;432;62;1
366;3;71;1
366;21;102;1
366;35;17;1
366;60;45;1
366;73;139;1
366;84;90;1
366;87;126;1
366;98;93;1
366;101;8;1
366;101;85;1
366;130;162;1
366;149;57;1
366;261;79;1
366;263;138;1
366;339;0;1
367;2;144;1
367;13;167;1
367;160;138;1
367;179;116;1
367;195;105;1
367;212;81;1
367;309;11;1
367;358;97;1
367;392;146;1
367;400;55;1
368;29;72;1
368;31;73;1
368;37;146;1
368;101;102;1
368;127;90;1
368;128;34;1
368;129;20;1
368;130;141;1
368;140;148;1
368;141;53;1
368;148;81;1
368;154;57;1
368;178;34;1
368;246;123;1
368;266;7;1
368;298;30;1
368;307;139;1
368;321;12;1
368;356;91;1
368;378;69;1
368;378;165;1
368;413;153;1
368;418;140;1
368;431;58;1
369;4;144;1
369;62;48;1
369;68;18;1
369;86;67;1
369;98;116;1
369;106;46;1
369;111;9;1
369;114;110;1
369;122;127;1
369;212;138;1
369;267;56;1
369;280;164;1
369;295;155;1
369;306;9;1
369;373;55;1
370;22;47;1
370;88;98;1
370;90;115;1
370;123;139;1
370;170;81;1
370;171;56;1
370;261;3;1
370;264;75;1
370;270;139;1
370;299;35;1
370;302;119;1
370;319;26;1
370;338;42;1
370;342;144;1
370;362;30;1
370;413;155;1
371;79;105;1
371;88;137;1
371;105;103;1
371;117;66;1
371;121;9;1
371;172;57;1
371;194;115;1
371;269;79;1
371;309;108;1
371;320;116;1
371;321;57;1
371;336;118;1
371;412;116;1
371;431;155;1
371;433;132;1
372;2;142;1
372;50;98;1
372;73;116;1
372;91;39;1
372;94;56;1
372;125;30;1
372;135;97;1
372;189;60;1
372;220;14;1
372;233;9;1
372;264;33;1
372;310;115;1
372;335;104;1
372;338;43;1
372;400;162;1
372;431;104;1
372;431;154;1
373;9;163;1
373;14;145;1
373;18;80;1
373;30;1;1
373;30;30;1
373;40;71;1
373;41;36;1
373;42;90;1
373;43;117;1
373;79;138;1
373;84;116;1
373;102;41;1
373;102;113;1
373;103;67;1
373;106;143;1
373;110;34;1
373;115;162;1
373;122;92;1
373;123;19;1
373;123;20;1
373;138;80;1
373;154;163;1
373;185;90;1
373;192;94;1
373;201;161;1
373;224;93;1
373;245;153;1
373;250;10;1
373;266;32;1
373;268;67;1
373;268;104;1
373;306;55;1
373;306;116;1
373;316;106;1
373;319;113;1
373;319;138;1
373;321;54;1
373;321;76;1
373;330;154;1
373;344;83;1
373;352;17;1
373;374;114;1
373;375;13;1
373;389;138;1
373;389;144;1
373;402;57;1
373;427;20;1
373;429;126;1
373;431;100;1
373;431;139;1
373;431;141;1
373;431;153;1
373;431;155;1
374;3;139;1
374;5;159;1
374;9;80;1
374;17;139;1
374;31;37;1
374;40;60;1
374;51;36;1
374;68;85;1
374;107;89;1
374;109;107;1
374;110;138;1
374;117;80;1
374;121;41;1
374;121;112;1
374;123;105;1
374;124;91;1
374;139;22;1
374;147;61;1
374;191;91;1
374;215;70;1
374;226;17;1
374;246;63;1
374;255;22;1
374;307;10;1
374;309;139;1
374;316;43;1
374;333;45;1
374;338;140;1
374;347;9;1
374;353;67;1
374;381;119;1
374;382;113;1
374;396;95;1
374;398;162;1
374;413;20;1
374;414;110;1
374;417;50;1
374;425;106;1
374;431;115;1
375;3;164;1
375;5;116;1
375;9;60;1
375;13;130;1
375;37;89;1
375;43;42;1
375;84;90;1
375;98;134;1
375;103;122;1
375;104;166;1
375;107;24;1
375;116;114;1
375;134;22;1
375;135;66;1
375;135;138;1
375;141;22;1
375;143;141;1
375;181;44;1
375;183;66;1
375;183;118;1
375;204;137;1
375;215;139;1
375;240;81;1
375;244;95;1
375;272;69;1
375;311;45;1
375;319;115;1
375;323;128;1
375;325;69;1
375;352;108;1
375;355;156;1
375;357;105;1
375;393;1;1
375;399;86;1
375;412;141;1
375;420;91;1
375;423;19;1
375;431;8;1
375;431;10;1
375;432;65;1
375;433;14;1
376;7;19;1
376;10;32;1
376;51;115;1
376;55;66;1
376;68;117;1
376;96;104;1
376;97;132;1
376;101;104;1
376;103;10;1
376;104;29;1
376;109;99;1
376;114;42;1
376;123;142;1
376;126;117;1
376;142;41;1
376;147;164;1
376;182;133;1
376;188;18;1
376;193;67;1
376;197;141;1
376;223;92;1
376;247;57;1
376;265;87;1
376;267;103;1
376;273;19;1
376;302;145;1
376;316;115;1
376;319;34;1
376;322;43;1
376;339;45;1
376;347;65;1
376;348;43;1
376;377;70;1
376;393;67;1
376;400;31;1
376;411;47;1
376;411;91;1
376;419;158;1
376;431;12;1
376;431;29;1
376;431;133;1
377;3;91;1
377;9;157;1
377;29;108;1
377;39;117;1
377;44;94;1
377;44;150;1
377;47;40;1
377;85;9;1
377;91;137;1
377;111;6;1
377;114;21;1
377;122;163;1
377;134;137;1
377;153;167;1
377;155;167;1
377;240;79;1
377;253;79;1
377;272;96;1
377;312;93;1
377;316;10;1
377;316;106;1
377;319;114;1
377;334;117;1
377;336;138;1
377;337;20;1
377;337;116;1
377;357;70;1
377;383;113;1
377;404;84;1
377;409;21;1
377;431;106;1
377;431;164;1
377;434;33;1
378;7;43;1
378;8;82;1
378;17;68;1
378;21;138;1
378;83;62;1
378;86;167;1
378;91;102;1
378;92;116;1
378;100;127;1
378;102;163;1
378;105;43;1
378;113;135;1
378;138;58;1
378;143;109;1
378;170;73;1
378;271;104;1
378;303;44;1
378;312;61;1
378;318;152;1
378;319;60;1
378;320;36;1
378;323;80;1
378;324;0;1
378;324;44;1
378;345;115;1
378;384;111;1
378;388;86;1
378;394;138;1
378;401;32;1
378;419;135;1
379;9;55;1
379;81;104;1
379;109;163;1
379;114;95;1
379;266;9;1
379;337;143;1
379;431;58;1
380;4;44;1
380;9;80;1
380;21;56;1
380;21;163;1
380;33;84;1
380;49;113;1
380;76;68;1
380;96;68;1
380;107;104;1
380;109;103;1
380;110;69;1
380;111;141;1
380;113;104;1
380;120;64;1
380;121;40;1
380;127;71;1
380;138;64;1
380;143;112;1
380;194;140;1
380;220;65;1
380;239;157;1
380;243;21;1
380;248;139;1
380;255;81;1
380;305;115;1
380;316;20;1
380;337;60;1
380;344;91;1
380;355;58;1
380;366;163;1
380;418;20;1
380;431;19;1
380;432;6;1
380;434;58;1
380;434;68;1
381;5;21;1
381;14;153;1
381;16;91;1
381;20;58;1
381;22;68;1
381;25;107;1
381;26;60;1
381;49;23;1
381;74;34;1
381;86;32;1
381;96;164;1
381;106;116;1
381;106;143;1
381;110;20;1
381;111;136;1
381;120;47;1
381;120;115;1
381;124;68;1
381;131;91;1
381;134;60;1
381;136;140;1
381;141;18;1
381;148;159;1
381;167;71;1
381;168;93;1
381;195;20;1
381;198;19;1
381;215;111;1
381;248;160;1
381;267;53;1
381;306;11;1
381;321;94;1
381;321;111;1
381;322;27;1
381;322;59;1
381;331;19;1
381;342;118;1
381;349;157;1
381;404;128;1
381;417;29;1
381;427;104;1
381;431;29;1
381;431;90;1
381;432;153;1
382;30;143;1
382;31;81;1
382;48;18;1
382;74;42;1
382;79;68;1
382;88;116;1
382;97;163;1
382;97;165;1
382;98;36;1
382;98;140;1
382;100;31;1
382;100;154;1
382;110;146;1
382;116;44;1
382;122;8;1
382;127;67;1
382;192;161;1
382;201;58;1
382;202;97;1
382;241;129;1
382;252;11;1
382;272;155;1
382;277;162;1
382;314;80;1
382;316;8;1
382;321;94;1
382;321;116;1
382;387;65;1
382;399;41;1
382;407;157;1
382;410;160;1
382;431;41;1
382;431;59;1
382;431;151;1
383;13;68;1
383;13;86;1
383;25;11;1
383;26;17;1
383;26;31;1
383;93;40;1
383;93;118;1
383;113;103;1
383;119;104;1
383;125;47;1
383;134;140;1
383;137;26;1
383;203;140;1
383;220;135;1
383;221;163;1
383;241;80;1
383;244;137;1
383;256;106;1
383;270;140;1
383;307;132;1
383;311;61;1
383;317;91;1
383;318;79;1
383;322;38;1
383;322;123;1
383;325;0;1
383;346;155;1
383;348;142;1
383;348;157;1
383;349;67;1
383;401;115;1
383;406;35;1
383;408;70;1
383;411;39;1
383;419;65;1
384;7;166;1
384;28;33;1
384;50;141;1
384;54;141;1
384;91;104;1
384;92;161;1
384;93;104;1
384;94;54;1
384;95;88;1
384;97;34;1
384;98;110;1
384;104;154;1
384;121;79;1
384;126;17;1
384;128;115;1
384;129;93;1
384;185;91;1
384;196;120;1
384;216;115;1
384;228;161;1
384;239;11;1
384;266;129;1
384;267;4;1
384;273;18;1
384;300;138;1
384;318;39;1
384;322;7;1
384;324;139;1
384;342;11;1
384;350;91;1
384;351;165;1
384;377;44;1
384;380;129;1
384;425;63;1
384;428;117;1
384;429;8;1
384;431;33;1
384;431;109;1
384;432;103;1
385;29;20;1
385;114;159;1
385;126;93;1
385;139;17;1
385;257;14;1
385;273;105;1
385;318;144;1
385;321;14;1
385;412;163;1
385;431;78;1
386;14;86;1
386;24;33;1
386;53;116;1
386;67;90;1
