i;j;t;demand
107;399;12;1
337;316;84;1
16;374;117;1
124;245;48;1
7;10;14;1
366;322;57;1
313;431;85;1
412;259;62;1
212;26;167;1
86;109;158;1
358;101;93;1
431;244;135;1
96;255;42;1
357;26;92;1
102;432;157;1
350;135;37;1
231;321;159;1
375;55;42;1
108;249;160;1
104;90;135;1
91;81;62;1
253;305;57;1
431;307;111;1
356;95;36;1
169;304;117;1
425;104;46;1
100;317;80;1
103;106;73;1
127;85;91;1
306;346;49;1
170;325;45;1
323;171;69;1
178;265;56;1
172;402;55;1
98;308;156;1
154;182;119;1
93;82;143;1
263;373;116;1
55;255;160;1
129;340;46;1
140;307;147;1
154;75;19;1
262;102;156;1
125;113;22;1
299;164;40;1
203;278;114;1
302;414;118;1
302;191;69;1
319;12;94;1
160;431;82;1
64;354;69;1
303;241;80;1
218;344;139;1
106;135;67;1
335;78;139;1
115;182;158;1
425;383;92;1
230;221;111;1
366;431;157;1
125;357;15;1
114;110;164;1
241;53;139;1
104;338;161;1
395;409;41;1
307;239;135;1
71;68;91;1
82;332;139;1
50;364;96;1
281;135;42;1
240;352;138;1
101;94;25;1
113;91;73;1
356;312;21;1
421;307;162;1
96;317;80;1
5;145;22;1
329;86;48;1
121;243;19;1
138;103;108;1
39;93;36;1
299;352;166;1
426;240;57;1
89;216;113;1
247;88;145;1
39;73;65;1
173;390;9;1
88;406;46;1
319;122;82;1
357;94;118;1
392;136;42;1
418;179;121;1
173;297;18;1
134;313;63;1
243;11;70;1
324;90;124;1
165;314;30;1
149;46;162;1
159;60;136;1
408;93;141;1
431;111;113;1
101;111;162;1
273;433;129;1
321;408;132;1
196;400;105;1
170;83;48;1
193;404;165;1
163;194;85;1
337;155;54;1
431;275;20;1
431;248;94;1
92;314;42;1
309;308;150;1
257;355;40;1
217;401;138;1
215;316;37;1
68;431;11;1
412;263;58;1
408;123;45;1
404;197;128;1
84;434;108;1
116;102;154;1
88;347;44;1
56;91;163;1
255;127;47;1
124;101;92;1
192;17;140;1
9;113;104;1
89;185;107;1
167;193;120;1
334;56;91;1
105;203;164;1
69;243;69;1
101;272;155;1
191;248;58;1
122;345;87;1
115;322;16;1
187;164;118;1
163;97;159;1
132;68;164;1
242;92;45;1
48;107;0;1
92;204;20;1
43;352;65;1
127;210;167;1
365;55;74;1
333;130;43;1
102;129;86;1
205;248;34;1
147;53;137;1
389;112;134;1
101;306;154;1
229;85;85;1
367;253;98;1
17;282;71;1
68;431;158;1
180;173;76;1
422;310;167;1
135;219;67;1
310;434;35;1
315;244;39;1
4;92;136;1
278;106;104;1
261;323;72;1
249;311;31;1
393;267;148;1
57;109;18;1
142;383;107;1
350;154;20;1
172;346;162;1
263;124;110;1
196;249;55;1
248;99;7;1
89;94;162;1
7;31;48;1
99;86;44;1
390;264;132;1
262;91;136;1
353;310;79;1
274;315;116;1
410;195;145;1
138;337;45;1
122;247;91;1
235;424;95;1
388;96;33;1
7;203;141;1
228;368;137;1
10;304;42;1
139;316;162;1
26;431;138;1
143;385;113;1
267;224;58;1
309;245;88;1
417;321;121;1
212;185;119;1
322;310;49;1
130;348;46;1
262;431;80;1
351;343;38;1
31;110;157;1
335;163;147;1
105;248;137;1
119;295;64;1
74;158;68;1
163;356;89;1
384;324;82;1
417;431;14;1
39;152;31;1
263;225;49;1
317;151;161;1
135;273;119;1
139;431;114;1
99;434;78;1
143;178;118;1
140;113;114;1
123;114;91;1
51;347;93;1
311;184;162;1
416;320;41;1
400;320;112;1
180;233;142;1
406;376;20;1
185;431;94;1
175;243;91;1
160;400;22;1
128;118;119;1
11;49;163;1
312;136;145;1
167;431;108;1
277;36;125;1
347;303;111;1
118;343;66;1
335;169;22;1
267;431;160;1
119;187;70;1
100;431;15;1
72;97;22;1
100;255;142;1
267;323;39;1
343;317;48;1
49;102;60;1
108;105;108;1
186;121;119;1
311;244;136;1
2;353;114;1
329;44;48;1
27;106;93;1
417;85;166;1
247;404;68;1
246;266;39;1
108;113;21;1
128;232;161;1
95;330;20;1
407;194;120;1
107;320;65;1
99;432;84;1
322;351;137;1
12;297;150;1
409;271;129;1
93;219;70;1
101;230;18;1
138;332;117;1
111;317;80;1
406;384;67;1
68;93;134;1
308;194;134;1
94;23;154;1
142;387;70;1
86;309;51;1
357;49;33;1
128;333;138;1
76;80;43;1
274;265;34;1
309;174;91;1
169;90;58;1
260;314;55;1
185;270;43;1
174;183;89;1
99;362;143;1
310;203;43;1
388;141;41;1
202;255;143;1
212;11;46;1
138;337;98;1
126;270;39;1
179;223;32;1
429;323;24;1
79;258;57;1
295;109;88;1
319;180;91;1
81;206;70;1
91;8;63;1
259;104;116;1
173;336;40;1
3;45;48;1
386;241;9;1
402;272;107;1
180;131;146;1
108;107;63;1
137;6;116;1
121;181;134;1
101;95;48;1
337;82;110;1
373;105;107;1
377;380;94;1
255;307;42;1
134;346;41;1
117;197;67;1
98;112;138;1
196;382;57;1
225;191;2;1
90;341;167;1
94;190;41;1
116;26;89;1
86;426;160;1
197;98;117;1
155;193;47;1
87;21;110;1
7;51;59;1
424;2;136;1
182;108;61;1
108;198;61;1
243;31;166;1
234;250;43;1
375;431;92;1
346;33;109;1
52;334;31;1
299;253;141;1
167;256;125;1
304;258;92;1
51;9;6;1
40;431;8;1
90;405;69;1
344;203;95;1
105;416;143;1
248;179;135;1
305;320;45;1
120;259;103;1
404;269;58;1
375;232;47;1
351;108;164;1
211;126;17;1
324;53;66;1
106;204;3;1
99;322;155;1
358;196;57;1
180;431;9;1
165;253;23;1
348;419;103;1
98;408;162;1
105;355;105;1
110;97;71;1
143;4;88;1
155;50;44;1
177;90;33;1
350;97;33;1
135;103;134;1
376;36;97;1
111;108;84;1
394;325;137;1
297;98;136;1
239;268;136;1
111;370;164;1
86;186;106;1
67;55;114;1
431;19;18;1
18;163;68;1
97;45;0;1
97;347;160;1
318;96;120;1
138;324;23;1
228;253;140;1
134;335;22;1
101;178;113;1
169;431;78;1
355;129;116;1
101;335;7;1
23;86;53;1
332;55;18;1
259;17;120;1
46;69;112;1
106;345;159;1
34;32;72;1
137;89;167;1
401;270;9;1
135;255;18;1
87;431;40;1
61;347;65;1
62;221;43;1
263;101;19;1
319;396;47;1
124;106;167;1
396;101;41;1
310;406;42;1
106;237;167;1
346;332;71;1
68;154;47;1
45;17;46;1
90;242;141;1
320;118;125;1
213;80;69;1
83;85;62;1
411;262;23;1
64;121;143;1
413;431;85;1
431;402;92;1
1;199;115;1
193;195;33;1
112;28;46;1
82;254;159;1
100;236;157;1
182;51;18;1
89;325;21;1
2;319;39;1
314;352;162;1
48;24;115;1
332;80;82;1
342;347;86;1
7;295;32;1
356;307;161;1
38;116;57;1
61;327;90;1
147;132;70;1
84;109;115;1
21;114;133;1
351;157;2;1
134;406;20;1
86;313;86;1
25;169;155;1
407;222;44;1
137;42;92;1
366;434;131;1
417;431;81;1
310;74;67;1
397;374;118;1
402;233;142;1
295;339;166;1
33;339;102;1
96;113;23;1
61;263;120;1
350;128;162;1
417;297;119;1
114;252;91;1
320;241;55;1
258;91;40;1
77;97;137;1
207;202;97;1
89;81;92;1
177;98;129;1
93;420;161;1
100;305;66;1
119;99;161;1
167;353;68;1
349;129;162;1
234;201;136;1
352;394;138;1
106;1;140;1
312;431;81;1
341;80;32;1
94;244;25;1
140;122;70;1
431;303;135;1
343;257;71;1
141;36;122;1
106;410;107;1
318;14;21;1
311;395;40;1
304;120;58;1
97;431;129;1
48;415;152;1
243;431;10;1
420;26;136;1
356;336;64;1
206;104;42;1
80;356;118;1
201;183;8;1
9;133;39;1
352;386;20;1
164;102;80;1
83;218;15;2
83;310;137;1
355;74;69;1
230;173;8;1
247;95;142;1
37;88;44;1
109;431;110;1
425;255;164;1
304;26;19;1
272;306;141;1
103;108;135;1
180;177;158;1
411;237;93;1
118;246;108;1
85;137;143;1
152;129;130;1
409;331;143;1
132;431;157;1
111;109;105;1
338;108;47;1
100;213;144;1
129;394;84;1
129;385;27;1
374;255;69;1
100;431;87;1
106;104;146;1
387;356;119;1
335;318;160;1
96;203;146;1
185;198;122;1
116;317;25;1
346;19;11;1
140;183;71;1
116;113;115;1
96;379;45;1
322;353;74;1
78;150;80;1
91;242;21;1
79;98;32;1
135;5;134;1
98;189;147;1
303;98;19;1
356;85;142;1
192;139;96;1
110;303;45;1
388;320;141;1
343;39;138;1
401;431;31;1
237;61;44;1
203;307;137;1
308;108;33;1
97;63;68;1
335;23;77;1
128;235;46;1
335;266;58;1
108;134;30;1
232;233;68;1
319;404;83;1
44;125;66;1
88;85;92;1
102;429;142;1
119;300;137;1
343;2;116;1
141;423;62;1
138;324;20;1
202;433;135;1
319;157;67;1
113;432;124;1
109;111;42;1
301;310;143;1
144;133;43;1
31;349;13;1
339;332;157;1
237;431;45;1
137;111;67;1
74;66;56;1
139;316;19;1
132;81;130;1
109;47;121;1
260;267;111;1
130;101;166;1
245;418;116;1
320;140;80;1
165;308;61;1
127;319;105;1
125;190;49;1
228;83;126;1
87;118;163;1
312;172;167;1
22;110;116;1
167;336;91;1
267;272;134;1
91;313;19;1
40;155;143;1
49;249;18;1
110;125;46;1
79;72;163;1
15;350;161;1
308;260;135;1
98;118;140;1
197;204;17;1
251;180;6;1
319;216;49;1
84;129;38;1
343;17;47;1
91;121;132;1
200;361;105;1
210;372;143;1
336;70;82;1
34;320;101;1
383;406;43;1
195;98;93;1
413;275;119;1
207;186;69;1
62;106;130;1
116;335;30;1
230;240;91;1
344;355;61;1
46;395;44;1
421;350;167;1
105;191;143;1
114;14;84;1
108;394;66;1
107;164;158;1
72;57;143;1
136;141;41;1
60;80;107;1
402;277;156;1
313;348;70;1
316;202;140;1
150;336;2;1
172;165;77;1
391;431;69;1
117;284;119;1
166;431;6;1
9;400;7;1
181;8;166;1
124;94;156;1
123;269;66;1
147;121;92;1
419;278;112;1
301;190;59;1
105;405;53;1
102;143;86;1
271;109;104;1
136;101;98;1
137;142;16;1
389;426;83;1
349;430;159;1
403;305;137;1
102;97;108;1
404;351;82;1
106;115;43;1
102;134;14;1
197;110;141;1
406;200;131;1
197;95;160;1
104;261;153;1
29;186;31;1
98;84;164;1
368;431;153;1
97;238;36;1
215;358;138;1
83;318;163;1
65;373;93;1
197;358;72;1
175;34;68;1
353;413;25;1
402;353;125;1
190;215;59;1
91;278;146;1
412;169;68;1
232;101;58;1
53;8;16;1
300;224;40;1
25;110;45;1
351;104;138;1
412;373;61;1
87;308;123;1
427;417;153;1
348;88;94;1
374;126;115;1
104;135;138;1
189;99;50;1
271;34;67;1
195;76;93;1
42;106;18;1
94;340;43;1
405;101;68;1
373;83;105;1
184;335;145;1
244;257;69;1
302;196;40;1
380;408;116;1
356;258;154;1
96;203;141;1
345;51;110;1
381;318;166;1
45;115;84;1
198;353;7;1
256;418;60;1
257;200;64;1
419;297;9;1
101;84;17;1
416;383;111;1
98;143;67;1
184;122;53;1
349;49;111;1
341;203;123;1
182;381;62;1
304;96;112;1
182;84;21;1
260;180;135;1
382;431;87;1
159;157;18;1
131;301;85;1
104;155;141;1
113;55;95;1
381;32;67;1
131;106;36;1
14;9;87;1
140;109;65;1
187;91;35;1
201;255;21;1
369;263;105;1
110;134;97;1
47;26;103;1
310;347;163;1
98;28;20;1
182;317;111;1
154;97;67;1
68;369;107;1
316;224;142;1
121;302;68;1
369;340;163;1
88;426;19;1
94;143;142;1
298;272;39;1
126;148;88;1
240;273;124;1
241;190;6;1
340;115;133;1
55;140;142;1
174;215;103;1
235;431;33;1
158;431;56;1
103;341;63;1
303;102;60;1
347;348;18;1
356;259;119;1
255;97;117;1
129;256;94;1
350;322;8;1
149;32;115;1
313;189;118;1
299;103;65;1
191;82;65;1
426;431;56;1
331;135;69;1
313;173;64;1
258;409;105;1
118;62;8;1
306;303;165;1
128;134;138;1
306;13;161;1
25;2;95;1
118;133;8;1
137;98;62;1
3;355;69;1
186;111;41;1
108;255;138;1
204;313;131;1
29;140;117;1
106;377;46;1
256;304;104;1
395;311;16;1
96;261;147;1
29;124;107;1
425;197;91;1
5;111;158;1
107;182;117;1
299;238;155;1
175;272;137;1
270;431;64;1
265;401;58;1
136;25;161;1
263;431;44;1
340;79;37;1
312;319;105;1
108;190;74;1
315;307;90;1
311;242;95;1
1;407;35;1
266;42;84;1
121;81;20;1
139;98;80;1
431;91;155;1
315;184;40;1
312;248;162;1
428;121;163;1
369;193;80;1
88;103;158;1
32;319;161;1
96;255;104;1
88;167;115;1
381;86;40;1
101;109;21;1
106;305;165;1
431;431;42;1
108;140;79;1
348;394;43;1
346;191;119;1
140;258;82;1
355;121;57;1
245;106;56;1
323;247;67;1
31;121;115;1
217;163;164;1
89;413;12;1
187;95;84;1
211;244;142;1
342;413;95;1
6;333;66;1
95;320;105;1
97;255;141;1
319;174;105;1
365;371;103;1
13;17;85;1
65;349;41;1
43;239;146;1
117;191;119;1
229;203;92;1
323;433;126;1
421;389;10;1
277;255;0;1
89;26;85;1
366;80;104;1
10;148;125;1
91;83;16;1
269;308;134;1
343;341;118;1
341;91;146;1
232;22;92;1
83;364;67;1
43;38;104;1
122;306;41;1
324;346;19;1
118;230;165;1
87;324;121;1
126;380;139;1
377;356;11;1
158;126;90;1
91;114;35;1
204;167;69;1
256;109;138;1
306;83;139;1
142;103;22;1
85;215;23;1
161;176;2;1
338;121;102;1
355;411;117;1
404;306;71;1
55;169;161;1
69;26;67;1
29;106;104;1
138;81;20;1
176;191;160;1
409;106;105;1
51;134;140;1
103;425;74;1
260;92;66;1
248;344;22;1
85;104;68;1
335;196;136;1
350;431;13;1
35;11;162;1
82;41;163;1
129;236;117;1
208;195;68;1
403;406;17;1
5;135;93;1
199;253;23;1
87;110;35;1
274;44;83;1
303;318;96;1
411;190;101;1
419;128;70;1
431;310;42;1
422;303;82;1
125;321;145;1
204;346;11;1
119;41;63;1
29;380;34;1
49;33;108;1
233;135;90;1
101;320;45;1
71;99;35;1
17;242;138;1
261;190;85;1
54;235;18;1
274;400;39;1
49;14;131;1
242;307;31;1
235;245;108;1
78;335;130;1
108;318;54;1
83;431;140;1
10;46;18;1
88;118;86;1
272;263;84;1
93;101;39;1
403;100;9;1
326;348;48;1
110;315;159;1
256;400;158;1
356;432;128;1
331;275;10;1
129;108;81;1
108;420;165;1
241;314;137;1
11;49;42;1
310;172;160;1
203;431;130;1
182;431;41;1
187;148;119;1
345;421;140;1
177;402;70;1
195;127;127;1
371;165;44;1
353;431;7;1
108;348;115;1
109;174;159;1
304;108;67;1
322;122;63;1
127;64;81;1
126;92;22;1
279;219;149;1
424;431;44;1
9;47;115;1
388;414;58;1
195;313;42;1
100;81;63;1
102;332;108;1
109;143;61;1
251;232;78;1
187;310;117;1
47;431;10;1
414;264;83;1
428;322;114;1
364;47;96;1
96;212;107;1
90;164;156;1
115;109;110;1
101;300;114;1
352;306;43;1
105;108;116;1
130;78;143;1
341;366;3;1
332;169;163;1
104;204;124;1
94;307;45;1
311;167;64;1
409;359;119;1
319;408;128;1
214;108;146;1
390;419;79;1
410;248;147;1
4;431;18;1
179;229;74;1
13;390;164;1
83;148;162;1
334;335;126;1
258;406;134;1
300;124;94;1
191;431;6;1
314;190;24;1
112;78;89;1
126;319;142;1
277;378;117;1
68;384;166;1
45;11;7;1
25;355;139;1
239;171;91;1
50;303;78;1
116;181;163;1
129;100;114;1
93;402;92;1
199;431;140;1
179;362;69;1
204;403;141;1
126;82;68;1
407;9;132;1
115;405;117;1
142;97;162;1
236;401;158;1
277;51;88;1
166;311;67;1
106;126;102;1
320;46;42;1
218;170;67;1
245;192;57;1
101;334;7;1
312;362;91;1
352;98;93;1
44;38;106;1
98;127;41;1
417;352;42;1
185;406;103;1
247;81;72;1
167;217;56;1
133;404;82;1
110;334;18;1
412;6;11;1
95;268;108;1
269;22;20;1
47;153;116;1
138;352;84;1
113;313;108;1
128;417;91;1
116;69;134;1
311;113;67;1
347;87;22;1
131;357;86;1
103;142;43;1
237;208;116;1
99;91;118;1
55;110;109;1
390;351;65;1
94;44;139;1
417;111;125;1
355;251;131;1
23;28;71;1
8;38;129;1
129;2;68;1
103;403;15;1
111;111;74;1
253;107;13;1
108;181;24;1
212;128;129;1
267;344;145;1
135;127;36;1
113;234;98;1
395;111;11;1
419;431;107;1
113;350;142;1
270;352;71;1
124;116;86;1
117;41;139;1
431;258;107;1
177;335;67;1
377;49;117;1
377;426;31;1
347;381;67;1
236;277;86;1
109;394;54;1
220;74;109;1
60;276;92;1
255;239;88;1
267;168;112;1
365;317;51;1
173;340;70;1
111;25;137;1
121;238;95;1
323;16;116;1
410;347;166;1
395;2;134;1
256;413;159;1
324;331;115;1
92;96;91;1
216;91;121;1
316;347;33;1
109;306;9;1
419;261;61;1
43;61;77;1
57;122;91;1
138;368;51;1
99;375;104;1
147;272;142;1
373;317;14;1
330;431;58;1
394;132;22;1
193;245;162;1
99;94;116;1
250;242;88;1
18;128;82;1
153;131;134;1
1;140;142;1
316;278;107;1
431;250;112;1
271;95;39;1
311;415;116;1
135;402;17;1
48;345;118;1
323;103;120;1
393;380;159;1
113;365;41;1
425;349;21;1
237;35;94;1
243;88;156;1
110;47;144;1
136;101;46;1
206;202;15;1
431;241;86;1
307;431;83;1
96;267;111;1
173;122;94;1
110;317;132;1
91;405;23;1
305;352;15;1
149;95;136;1
155;70;85;1
2;101;19;1
330;339;138;1
428;178;144;1
392;431;107;1
397;306;160;1
165;307;139;1
159;316;90;1
325;409;81;1
427;88;161;1
182;267;20;1
80;220;35;1
127;345;131;1
395;426;155;1
154;119;80;1
203;95;140;1
263;431;89;1
61;81;71;1
41;143;120;1
364;131;137;1
99;256;12;1
106;106;111;1
61;431;139;1
147;91;39;1
98;58;94;1
13;347;1;1
103;425;13;1
394;431;30;1
120;96;19;1
159;52;149;1
304;402;46;1
10;263;71;1
281;134;43;1
82;59;154;1
239;165;80;1
92;152;23;1
61;231;33;1
374;97;44;1
91;129;28;1
15;27;18;1
181;55;160;1
316;8;86;1
91;230;22;1
87;75;68;1
117;103;108;1
88;270;121;1
121;357;45;1
199;133;42;1
414;150;71;1
21;321;18;1
225;311;143;1
84;176;147;1
22;92;20;1
97;374;72;1
347;320;7;1
409;425;32;1
313;431;21;1
137;302;132;1
411;186;112;1
159;52;8;1
234;431;17;1
310;431;105;1
243;264;32;1
258;431;92;1
130;132;37;1
105;397;87;1
38;188;116;1
303;124;108;1
310;318;67;1
216;98;127;1
135;52;123;1
47;71;134;1
200;174;107;1
21;135;103;1
316;38;98;1
421;248;140;1
137;197;161;1
325;275;55;1
112;124;82;1
363;232;163;1
242;277;116;1
104;50;142;1
115;153;167;1
228;140;16;1
41;410;56;1
153;45;136;1
373;133;52;1
170;192;105;1
154;53;129;1
160;241;8;1
257;320;136;1
233;247;64;1
416;232;113;1
201;431;57;1
242;130;36;1
101;184;154;1
20;120;16;1
111;273;142;1
413;134;15;1
104;121;91;1
27;423;119;1
345;61;35;1
308;92;139;1
112;433;32;1
276;29;69;1
39;337;21;1
7;317;18;1
74;72;118;1
102;167;156;1
336;245;46;1
406;8;91;1
257;412;11;1
421;415;69;1
308;369;53;1
101;108;6;1
377;431;107;1
315;88;42;1
397;97;12;1
89;228;132;1
316;197;139;1
275;413;137;1
139;122;92;1
317;376;134;1
11;312;67;1
102;103;77;1
315;91;136;1
319;178;91;1
186;119;103;1
67;66;118;1
105;6;145;1
155;331;35;1
261;236;79;1
180;16;26;1
188;308;94;1
28;248;7;1
169;106;154;1
338;143;92;1
260;299;70;1
102;160;80;1
91;1;135;1
107;276;143;1
400;255;81;1
133;5;107;1
133;356;116;1
201;263;43;1
156;81;158;1
168;321;43;1
91;300;141;1
62;273;80;1
263;419;161;1
52;121;7;1
410;250;106;1
103;319;94;1
126;311;159;1
94;317;69;1
267;243;86;1
345;133;113;1
103;91;92;1
308;45;119;1
6;170;21;1
124;140;122;1
25;7;16;1
273;190;81;1
58;336;32;1
186;92;64;1
175;121;65;1
53;239;11;1
248;431;18;1
137;376;12;1
417;113;81;1
242;434;31;1
9;157;143;1
412;139;59;1
95;336;167;1
77;96;11;1
311;261;46;1
376;93;103;1
337;91;22;1
106;99;116;1
309;263;84;1
194;301;31;1
89;121;39;1
115;162;118;1
129;83;67;1
262;139;133;1
361;106;118;1
225;69;19;1
364;384;145;1
366;276;96;1
139;386;157;1
44;254;47;1
407;92;135;1
125;120;39;1
106;83;149;1
402;335;114;1
159;89;133;1
365;88;57;1
203;432;9;1
271;383;38;1
52;25;18;1
44;129;20;1
415;94;22;1
99;143;114;1
311;104;59;1
170;181;94;1
130;29;21;1
97;245;79;1
12;99;9;1
270;382;162;1
344;126;157;1
87;371;96;1
128;110;49;1
321;121;91;1
5;325;142;1
79;164;65;1
334;318;121;1
99;149;87;1
355;199;110;1
104;164;21;1
9;191;146;1
350;384;140;1
395;86;36;1
171;186;49;1
300;209;42;1
34;101;13;1
270;240;79;1
64;121;138;1
246;341;13;1
82;334;135;1
200;230;1;1
380;390;41;1
123;318;66;1
131;310;45;1
136;104;158;1
255;298;140;1
273;238;79;1
172;113;69;1
7;124;116;1
91;410;1;1
375;270;44;1
268;103;45;1
93;186;58;1
303;116;68;1
77;248;90;1
24;255;21;1
253;331;139;1
322;131;145;1
342;431;70;1
303;431;140;1
185;352;6;1
318;19;92;1
81;321;119;1
281;147;146;1
347;99;16;1
94;301;69;1
12;122;139;1
107;322;139;1
90;171;6;1
266;297;121;1
229;203;95;1
99;431;59;1
228;321;95;1
104;197;140;1
185;183;133;1
260;187;110;1
245;62;114;1
243;169;90;1
406;431;131;1
92;168;138;1
107;155;71;1
109;113;113;1
318;187;68;1
95;323;140;1
144;148;23;1
98;20;14;1
258;139;44;1
190;204;106;1
102;249;113;1
121;387;136;1
431;400;89;1
245;431;155;1
431;431;90;1
374;346;57;1
177;126;9;1
357;112;104;1
385;117;81;1
261;414;144;1
136;1;91;1
88;407;16;1
117;314;36;1
170;330;116;1
254;91;146;1
29;139;90;1
238;400;138;1
426;390;8;1
109;87;45;1
334;214;165;1
389;263;8;1
125;100;8;1
98;325;161;1
92;262;59;1
76;188;88;1
280;336;162;1
412;189;143;1
231;238;91;1
175;234;32;1
118;99;14;1
30;35;24;1
120;111;24;1
105;415;152;1
175;167;57;1
354;325;92;1
127;412;144;1
254;413;111;1
121;411;141;1
366;84;135;1
302;319;32;1
196;251;81;1
232;344;160;1
29;131;160;1
338;259;120;1
109;91;23;1
377;428;81;1
411;432;128;1
79;364;162;1
319;431;160;1
49;203;67;1
50;142;8;1
322;431;42;1
136;382;46;1
94;188;119;1
320;88;63;1
7;60;156;1
326;105;58;1
48;103;87;1
89;431;130;1
227;388;142;1
392;113;139;1
135;237;98;1
105;400;42;1
68;69;80;1
126;246;24;1
313;116;21;1
136;134;66;1
140;235;36;1
399;339;144;1
258;232;8;1
324;163;68;1
178;107;79;1
241;101;86;1
314;226;162;1
351;319;129;1
32;307;44;1
391;110;33;1
103;399;30;1
90;406;21;1
261;399;167;1
89;388;144;1
165;399;120;1
139;31;40;1
229;335;112;1
110;34;57;1
106;184;146;1
80;92;140;1
305;107;67;1
143;45;113;1
120;45;44;1
17;327;20;1
347;140;160;1
99;303;77;1
179;124;143;1
161;414;130;1
248;186;108;1
110;373;13;1
263;304;14;1
344;413;13;1
310;107;160;1
169;169;95;1
96;305;138;1
241;305;158;1
431;259;64;1
301;204;94;1
87;110;102;1
353;357;147;1
26;120;117;1
130;431;140;1
348;142;146;1
400;414;117;1
316;202;20;1
54;378;25;1
107;172;63;1
67;386;89;1
317;117;71;1
404;88;133;1
198;93;163;1
102;273;20;1
263;100;133;1
252;431;162;1
120;140;127;1
98;126;139;1
183;431;103;1
212;340;10;1
394;318;120;1
281;97;38;1
348;30;36;1
170;362;162;1
48;65;116;1
120;123;141;1
258;267;133;1
112;297;147;1
380;310;68;1
147;303;55;1
421;195;117;1
403;392;162;1
377;28;141;1
366;185;139;1
182;189;92;1
390;348;139;1
91;330;1;1
46;144;14;1
127;96;67;1
346;113;141;1
4;414;67;1
380;141;145;1
221;197;118;1
102;233;34;1
16;31;131;1
355;161;37;1
349;151;164;1
10;6;117;1
341;317;92;1
75;307;161;1
315;259;91;1
376;82;70;1
324;141;61;1
121;43;144;1
51;242;98;1
387;383;156;1
111;125;132;1
136;431;133;1
343;185;146;1
128;342;43;1
42;325;22;1
177;246;80;1
154;381;57;1
107;103;112;1
392;349;115;1
354;109;18;1
201;81;89;1
412;86;68;1
203;241;108;1
226;184;14;1
133;31;47;1
300;254;33;1
349;230;139;1
431;431;91;1
308;421;135;1
143;349;50;1
80;91;43;1
91;130;110;1
12;114;50;1
98;141;116;1
260;125;118;1
383;21;159;1
346;321;2;1
330;227;162;1
133;345;166;1
231;260;149;1
109;87;46;1
96;247;65;1
317;196;120;1
241;140;18;1
118;302;34;1
157;149;37;1
51;91;45;1
317;85;108;1
375;187;42;1
247;104;39;1
304;412;41;1
30;38;162;1
232;374;124;1
254;297;114;1
313;268;160;1
263;185;45;1
271;168;111;1
401;276;18;1
414;138;53;1
221;64;69;1
102;137;119;1
313;338;90;1
83;301;91;1
134;119;69;1
431;313;41;1
2;316;103;1
132;431;155;1
173;431;109;1
61;111;80;1
51;109;121;1
159;355;7;1
93;114;46;1
90;88;113;1
130;93;83;1
255;313;164;1
138;101;138;1
109;126;122;1
93;48;161;1
230;258;44;1
86;202;67;1
61;431;33;1
65;88;132;1
114;193;142;1
110;338;42;1
138;343;111;1
412;210;140;1
140;13;43;1
248;317;128;1
204;431;131;1
138;141;18;1
413;153;70;1
94;129;2;1
102;317;54;1
342;105;113;1
10;92;39;1
256;309;0;1
133;76;125;1
357;419;139;1
122;92;56;1
338;34;157;1
81;248;164;1
301;329;128;1
367;143;107;1
352;375;140;1
160;353;139;1
249;263;20;1
322;102;71;1
267;431;15;1
325;91;69;1
402;431;159;1
273;79;84;1
110;369;67;1
375;27;22;1
346;128;78;1
177;114;19;1
183;327;43;1
250;300;134;1
85;115;114;1
158;140;114;1
135;413;162;1
37;85;154;1
121;74;71;1
237;71;106;1
431;267;110;1
94;305;86;1
103;338;8;1
41;178;23;1
91;431;109;1
151;386;64;1
273;351;132;1
371;164;90;1
108;295;47;1
75;212;71;1
80;122;117;1
352;146;21;1
14;94;113;1
54;431;29;1
135;45;63;1
314;170;104;1
429;431;140;1
357;334;41;1
99;112;121;1
114;399;64;1
84;313;16;1
421;321;8;1
318;60;144;1
351;22;69;1
101;395;158;1
260;115;10;1
64;114;79;1
353;106;135;1
103;347;158;1
248;76;89;1
373;88;9;1
416;103;151;1
217;201;41;1
357;108;154;1
310;24;126;1
125;227;99;1
125;244;0;1
103;405;112;1
155;431;101;1
242;87;120;1
302;276;71;1
122;219;94;1
312;121;70;1
198;431;41;1
95;175;167;1
424;185;133;1
247;264;26;1
199;104;134;1
122;12;81;1
248;431;110;1
355;220;2;1
189;130;49;1
95;91;138;1
25;344;118;1
85;412;119;1
339;159;19;1
218;111;133;1
85;222;166;1
6;400;163;1
264;271;41;1
50;316;90;1
406;90;72;1
44;199;10;1
307;320;92;1
149;38;130;1
373;81;121;1
171;370;141;1
225;328;117;1
416;89;88;1
140;392;98;1
116;242;93;1
1;31;7;1
74;121;43;1
427;399;44;1
207;17;142;1
178;342;92;1
306;170;66;1
363;133;23;1
99;119;81;1
211;336;109;1
81;409;140;1
420;171;69;1
138;43;99;1
409;303;45;1
327;129;159;1
100;322;154;1
215;192;9;1
276;400;133;1
136;395;47;1
88;80;41;1
275;229;94;1
47;120;79;1
356;175;132;1
128;96;81;1
108;306;42;1
234;431;84;1
223;318;136;1
92;142;159;1
266;399;158;1
128;62;111;1
342;127;143;1
383;388;46;1
259;83;116;1
124;186;118;1
84;321;64;1
141;373;162;1
305;242;91;1
191;246;33;1
97;230;160;1
